Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773199036	558	98850	105308	0	433672	15685	0	135	0	224374967	183576	3314484	15754	0	0	2	2
1773199038	560	98850	105308	0	433672	15685	0	135	0	224432476	183630	3315273	15759	0	0	2	2
1773199040	562	98850	105308	0	433672	15685	0	135	0	228007087	186515	3327888	15870	0	0	2	2
1773199042	564	98850	105308	0	433672	15685	0	135	0	228007205	186516	3328268	15872	0	0	2	2
1773199044	566	98850	105308	0	433672	15685	0	135	0	228063993	186567	3329372	15880	0	0	2	2
1773199046	568	98850	105308	0	433672	15685	0	135	0	228120733	186618	3330560	15887	0	0	2	2
1773199048	570	98850	105308	0	433672	15685	0	135	0	228120775	186619	3330622	15888	0	0	2	2
1773199050	572	98850	105308	0	433672	15685	0	135	0	230545887	188579	3345166	16013	0	0	2	2
1773199052	574	98850	105308	0	433672	15685	0	135	0	230602160	188627	3345971	16018	0	0	2	2
1773199054	576	98850	105308	0	433672	15685	0	135	0	230602368	188629	3346351	16020	0	0	2	2
1773199056	578	98850	105308	0	433672	15685	0	135	0	230659292	188678	3347457	16027	0	0	2	2
1773199058	580	98850	105308	0	433672	15685	0	135	0	230716410	188727	3348028	16030	0	0	2	2
1773199060	582	98850	105308	0	433672	15685	0	135	0	230716410	188727	3348028	16030	0	0	2	2
1773199062	584	98850	105308	0	433672	15685	0	135	0	234614413	191875	3368111	16209	0	0	2	2
1773199064	586	98850	105308	0	433672	15685	0	135	0	234672155	191925	3369175	16215	0	0	2	2
1773199066	588	98850	105308	0	433672	15685	0	135	0	234672155	191925	3369175	16215	0	0	2	2
1773199068	590	98850	105308	0	433672	15685	0	135	0	234728373	191974	3370279	16222	0	0	2	2
1773199070	592	98850	105308	0	433672	15685	0	135	0	234784921	192023	3371383	16229	0	0	2	2
1773199072	594	98850	105308	0	433672	15685	0	135	0	238293221	194854	3390314	16396	0	0	2	2
1773199074	596	98850	105308	0	433672	15685	0	135	0	238350141	194904	3391205	16400	0	0	2	2
1773199076	598	98850	105308	0	433672	15685	0	135	0	238406332	194953	3392454	16408	0	0	2	2
1773199078	600	98850	105308	0	433672	15685	0	135	0	238406525	194955	3392925	16411	0	0	2	2
1773199080	602	2931054	23453052	0	23720156	23040	0	297	0	238463825	195004	3393733	16416	0	0	9	9
1773199082	604	2931054	23453052	0	23720156	23040	0	297	0	242560951	198311	3415766	16612	0	0	9	9
1773199084	606	2931054	23453052	0	23720156	23040	0	297	0	242561156	198312	3416050	16614	0	0	9	9
1773199086	608	2931054	23453052	0	23720156	23040	0	297	0	242617374	198359	3417073	16621	0	0	9	9
1773199088	610	2931054	23453052	0	23720156	23040	0	297	0	242673922	198408	3417769	16625	0	0	9	9
1773199090	612	2931054	23453052	0	23720156	23040	0	297	0	242674204	198411	3418421	16629	0	0	9	9
1773199092	614	2931054	23453052	0	23720156	23040	0	297	0	246714694	201674	3437074	16791	0	0	9	9
1773199094	616	2931054	23453052	0	23720156	23040	0	297	0	246771565	201722	3437951	16796	0	0	9	9
1773199096	618	2931054	23453052	0	23720156	23040	0	297	0	246771565	201722	3437951	16796	0	0	9	9
1773199098	620	2931054	23453052	0	23720156	23040	0	297	0	246833162	201783	3438850	16802	0	0	9	9
1773199100	622	2931054	23453052	0	23720156	23040	0	297	0	246889837	201833	3440035	16809	0	0	9	9
1773199102	624	2931054	23453052	0	23720156	23040	0	297	0	250954850	205112	3457438	16966	0	0	9	9
1773199104	626	2931054	23453052	0	23720156	23040	0	297	0	251011977	205165	3458399	16973	0	0	9	9
1773199106	628	2931054	23453052	0	23720156	23040	0	297	0	251068689	205214	3459266	16979	0	0	9	9
1773199108	630	2931054	23453052	0	23720156	23040	0	297	0	251068807	205215	3459646	16981	0	0	9	9
1773199110	632	2931054	23453052	0	23720156	23040	0	297	0	251125285	205263	3460562	16987	0	0	9	9
1773199112	634	2931054	23453052	0	23720156	23040	0	297	0	251182470	205313	3461260	16991	0	0	9	9
1773199114	636	2931054	23453052	0	23720156	23040	0	297	0	255906594	209122	3484809	17202	0	0	9	9
1773199116	638	2931054	23453052	0	23720156	23040	0	297	0	255963346	209173	3485888	17208	0	0	9	9
1773199118	640	2931054	23453052	0	23720156	23040	0	297	0	256019452	209221	3487109	17215	0	0	9	9
1773199120	642	2931054	23453052	0	23720156	23040	0	297	0	256019754	209223	3487819	17221	0	0	9	9
1773199122	644	2931054	23453052	0	23720156	23040	0	297	0	256077851	209278	3489236	17231	0	0	9	9
1773199124	646	2931054	23453052	0	23720156	23040	0	297	0	261260875	213461	3514074	17453	0	0	9	9
1773199126	648	2931054	23453052	0	23720156	23040	0	297	0	261260875	213461	3514074	17453	0	0	9	9
1773199128	650	2931054	23453052	0	23720156	23040	0	297	0	261317654	213511	3514948	17459	0	0	9	9
1773199130	652	2931054	23453052	0	23720156	23040	0	297	0	261374629	213560	3516244	17467	0	0	9	9
1773199132	654	2931054	23453052	0	23720156	23040	0	297	0	261374629	213560	3516244	17467	0	0	9	9
1773199134	656	2931054	23453052	0	23720156	23040	0	297	0	267093544	218181	3542456	17701	0	0	9	9
1773199136	658	2931054	23453052	0	23720156	23040	0	297	0	267149693	218229	3543535	17707	0	0	9	9
1773199138	660	2931054	23453052	0	23720156	23040	0	297	0	267155339	218241	3543626	17708	0	0	9	9
1773199140	662	2931054	23453052	0	23720156	23040	0	297	0	267211887	218290	3544540	17714	0	0	9	9
1773199142	664	2931054	23453052	0	23720156	23040	0	297	0	267268554	218338	3545345	17719	0	0	9	9
1773199144	666	2931054	23453052	0	23720156	23040	0	297	0	270724740	221135	3562454	17872	0	0	9	9
1773199146	668	2931054	23453052	0	23720156	23040	0	297	0	270781666	221184	3563261	17877	0	0	9	9
1773199148	670	2931054	23453052	0	23720156	23040	0	297	0	270837699	221231	3564068	17882	0	0	9	9
1773199150	672	2931054	23453052	0	23720156	23040	0	297	0	270837817	221232	3564258	17883	0	0	9	9
1773199152	674	2931054	23453052	0	23720156	23040	0	297	0	270894673	221280	3565256	17889	0	0	9	9
1773199154	676	2931054	23453052	0	23720156	23040	0	297	0	270952281	221333	3566572	17896	0	0	9	9
1773199156	678	2931054	23453052	0	23720156	23040	0	297	0	275980693	225390	3589305	18103	0	0	9	9
1773199158	680	2931054	23453052	0	23720156	23040	0	297	0	276037432	225439	3590201	18109	0	0	9	9
1773199160	682	2931054	23453052	0	23720156	23040	0	297	0	276094407	225489	3591286	18117	0	0	9	9
1773199162	684	2931054	23453052	0	23720156	23040	0	297	0	276094525	225490	3591666	18119	0	0	9	9
1773199164	686	2931054	23453052	0	23720156	23040	0	297	0	276151680	225540	3592876	18128	0	0	9	9
1773199166	688	2931054	23453052	0	23720156	23040	0	297	0	281736371	230055	3622580	18392	0	0	9	9
1773199168	690	2931054	23453052	0	23720156	23040	0	297	0	281738797	230061	3622770	18393	0	0	9	9
1773199170	692	2931054	23453052	0	23720156	23040	0	297	0	281797565	230113	3623578	18398	0	0	9	9
1773199172	694	2931054	23453052	0	23720156	23040	0	297	0	281856847	230169	3624875	18406	0	0	9	9
1773199174	696	2931054	23453052	0	23720156	23040	0	297	0	281858400	230172	3625065	18407	0	0	9	9
1773199176	698	2931054	23453052	0	23720156	23040	0	297	0	286203304	233679	3649721	18623	0	0	9	9
1773199178	700	2931054	23453052	0	23720156	23040	0	297	0	286260229	233728	3650531	18628	0	0	9	9
1773199180	702	2931054	23453052	0	23720156	23040	0	297	0	286260422	233730	3651002	18631	0	0	9	9
1773199182	704	2931054	23453052	0	23720156	23040	0	297	0	286319488	233780	3651918	18637	0	0	9	9
1773199184	706	2931054	23453052	0	23720156	23040	0	297	0	286378128	233834	3652881	18644	0	0	9	9
1773199186	708	2931054	23453052	0	23720156	23040	0	297	0	289596188	236429	3668412	18784	0	0	9	9
1773199188	710	2931054	23453052	0	23720156	23040	0	297	0	289653921	236480	3669682	18792	0	0	9	9
1773199190	712	2931054	23453052	0	23720156	23040	0	297	0	289710587	236530	3670979	18800	0	0	9	9
1773199192	714	2931054	23453052	0	23720156	23040	0	297	0	289710673	236531	3671077	18801	0	0	9	9
1773199194	716	2931054	23453052	0	23720156	23040	0	297	0	289767221	236580	3672100	18808	0	0	9	9
1773199196	718	2931054	23453052	0	23720156	23040	0	297	0	291987931	238375	3684796	18919	0	0	9	9
1773199198	720	2931054	23453052	0	23720156	23040	0	297	0	291988051	238377	3685154	18922	0	0	9	9
1773199200	722	2931054	23453052	0	23720156	23040	0	297	0	292046894	238430	3685834	18926	0	0	9	9
1773199202	724	2931054	23453052	0	23720156	23040	0	297	0	292103115	238477	3686314	18928	0	0	9	9
1773199204	726	2931054	23453052	0	23720156	23040	0	297	0	292103320	238478	3686408	18929	0	0	9	9
1773199206	728	2931054	23453052	0	23720156	23040	0	297	0	292159992	238528	3687961	18937	0	0	9	9
1773199208	730	2931054	23453052	0	23720156	23040	0	297	0	295695395	241391	3705639	19093	0	0	9	9
1773199210	732	2931054	23453052	0	23720156	23040	0	297	0	295695555	241393	3706406	19097	0	0	9	9
1773199212	734	2931054	23453052	0	23720156	23040	0	297	0	295752366	241444	3707297	19103	0	0	9	9
1773199214	736	2931054	23453052	0	23720156	23040	0	297	0	295808939	241493	3708103	19108	0	0	9	9
1773199216	738	2931054	23453052	0	23720156	23040	0	297	0	295809783	241501	3708513	19111	0	0	9	9
1773199218	740	2931054	23453052	0	23720156	23040	0	297	0	299665672	244621	3727235	19276	0	0	9	9
1773199220	742	2931054	23453052	0	23720156	23040	0	297	0	299759471	244727	3733408	19303	0	0	9	9
1773199222	744	2931054	23453052	0	23720156	23040	0	297	0	299762126	244738	3737791	19316	0	0	9	9
1773199224	746	2931054	23453052	0	23720156	23040	0	297	0	299819593	244790	3738692	19322	0	0	9	9
1773199226	748	2931054	23453052	0	23720156	23040	0	297	0	299876639	244838	3739390	19326	0	0	9	9
1773199228	750	2931054	23453052	0	23720156	23040	0	297	0	304181061	248309	3757012	19485	0	0	9	9
1773199230	752	2931054	23453052	0	23720156	23040	0	297	0	304237211	248357	3758415	19494	0	0	9	9
1773199232	754	2931054	23453052	0	23720156	23040	0	297	0	304297337	248417	3759329	19500	0	0	9	9
1773199234	756	2931054	23453052	0	23720156	23040	0	297	0	304297532	248419	3759803	19503	0	0	9	9
1773199236	758	2931054	23453052	0	23720156	23040	0	297	0	304354198	248467	3760691	19508	0	0	9	9
1773199238	760	2931054	23453052	0	23720156	23040	0	297	0	308044276	251445	3782990	19707	0	0	9	9
1773199240	762	2931054	23453052	0	23720156	23040	0	297	0	308044436	251447	3783432	19710	0	0	9	9
1773199242	764	2931054	23453052	0	23720156	23040	0	297	0	308101926	251501	3784299	19715	0	0	9	9
1773199244	766	2931054	23453052	0	23720156	23040	0	297	0	308158610	251550	3785501	19723	0	0	9	9
1773199246	768	2931054	23453052	0	23720156	23040	0	297	0	308166338	251584	3799478	19759	0	0	9	9
1773199248	770	2931054	23453052	0	23720156	23040	0	297	0	312319434	254948	3822483	19952	0	0	9	9
1773199250	772	2931054	23453052	0	23720156	23040	0	297	0	312376222	254995	3823290	19957	0	0	9	9
1773199252	774	2931054	23453052	0	23720156	23040	0	297	0	312376340	254996	3823480	19958	0	0	9	9
1773199254	776	2931054	23453052	0	23720156	23040	0	297	0	312432562	255043	3824586	19965	0	0	9	9
1773199256	778	2931054	23453052	0	23720156	23040	0	297	0	312489688	255093	3825944	19973	0	0	9	9
1773199258	780	2931054	23453052	0	23720156	23040	0	297	0	312489872	255094	3826030	19974	0	0	9	9
1773199260	782	196539	399536	0	1025940	30237	0	432	0	315549170	257564	3843274	20126	0	0	3	3
1773199262	784	196539	399536	0	1025940	30237	0	432	0	315606406	257614	3844163	20131	0	0	3	3
1773199264	786	196539	399536	0	1025940	30237	0	432	0	315613957	257626	3849002	20142	0	0	3	3
1773199266	788	196539	399536	0	1025940	30237	0	432	0	315680178	257696	3858455	20167	0	0	3	3
1773199268	790	196539	399536	0	1025940	30237	0	432	0	315736848	257744	3859151	20171	0	0	3	3
1773199270	792	196539	399536	0	1025940	30237	0	432	0	320002354	261188	3880341	20361	0	0	3	3
1773199272	794	196539	399536	0	1025940	30237	0	432	0	320058839	261236	3881230	20366	0	0	3	3
1773199274	796	196539	399536	0	1025940	30237	0	432	0	320116069	261286	3882308	20372	0	0	3	3
1773199276	798	196539	399536	0	1025940	30237	0	432	0	320116069	261286	3882308	20372	0	0	3	3
1773199278	800	196539	399536	0	1025940	30237	0	432	0	320172993	261335	3883007	20376	0	0	3	3
1773199280	802	196539	399536	0	1025940	30237	0	432	0	325171807	265370	3910306	20614	0	0	3	3
1773199282	804	196539	399536	0	1025940	30237	0	432	0	325171939	265372	3910603	20617	0	0	3	3
1773199284	806	196539	399536	0	1025940	30237	0	432	0	325229476	265425	3912066	20627	0	0	3	3
1773199286	808	196539	399536	0	1025940	30237	0	432	0	325286295	265475	3913077	20634	0	0	3	3
1773199288	810	196539	399536	0	1025940	30237	0	432	0	325289884	265483	3913139	20635	0	0	3	3
1773199290	812	196539	399536	0	1025940	30237	0	432	0	328229019	267873	3940150	20809	0	0	3	3
1773199292	814	196539	399536	0	1025940	30237	0	432	0	328285220	267922	3941038	20814	0	0	3	3
1773199294	816	196539	399536	0	1025940	30237	0	432	0	328285312	267924	3941228	20815	0	0	3	3
1773199296	818	196539	399536	0	1025940	30237	0	432	0	328343890	267978	3942416	20822	0	0	3	3
1773199298	820	196539	399536	0	1025940	30237	0	432	0	328401008	268027	3943115	20826	0	0	3	3
1773199300	822	196539	399536	0	1025940	30237	0	432	0	329539519	268950	3946829	20856	0	0	3	3
1773199302	824	196539	399536	0	1025940	30237	0	432	0	332999326	271740	3965173	21017	0	0	3	3
1773199304	826	196539	399536	0	1025940	30237	0	432	0	333055966	271791	3966382	21024	0	0	3	3
1773199306	828	196539	399536	0	1025940	30237	0	432	0	333056518	271796	3966904	21029	0	0	3	3
1773199308	830	196539	399536	0	1025940	30237	0	432	0	333112924	271845	3968091	21036	0	0	3	3
1773199310	832	196539	399536	0	1025940	30237	0	432	0	333161076	271887	3969007	21042	0	0	3	3
1773199312	834	196539	399536	0	1025940	30237	0	432	0	337135555	275093	3989225	21225	0	0	3	3
1773199314	836	196539	399536	0	1025940	30237	0	432	0	337185845	275138	3990114	21230	0	0	3	3
1773199316	838	196539	399536	0	1025940	30237	0	432	0	337241878	275185	3991221	21237	0	0	3	3
1773199318	840	196539	399536	0	1025940	30237	0	432	0	337241878	275185	3991221	21237	0	0	3	3
1773199320	842	196539	399536	0	1025940	30237	0	432	0	337298686	275235	3992226	21244	0	0	3	3
1773199322	844	196539	399536	0	1025940	30237	0	432	0	342402794	279359	4021350	21475	0	0	3	3
1773199324	846	196539	399536	0	1025940	30237	0	432	0	342402794	279359	4021540	21476	0	0	3	3
1773199326	848	196539	399536	0	1025940	30237	0	432	0	342460274	279410	4022323	21481	0	0	3	3
1773199328	850	196539	399536	0	1025940	30237	0	432	0	342519424	279468	4023292	21486	0	0	3	3
1773199330	852	196539	399536	0	1025940	30237	0	432	0	342519424	279468	4023400	21487	0	0	3	3
1773199332	854	196539	399536	0	1025940	30237	0	432	0	347691046	283646	4044136	21672	0	0	3	3
1773199334	856	196539	399536	0	1025940	30237	0	432	0	347747643	283693	4044835	21676	0	0	3	3
1773199336	858	196539	399536	0	1025940	30237	0	432	0	347747803	283695	4045277	21679	0	0	3	3
1773199338	860	196539	399536	0	1025940	30237	0	432	0	347804539	283744	4046082	21684	0	0	3	3
1773199340	862	196539	399536	0	1025940	30237	0	432	0	347865166	283807	4047088	21691	0	0	3	3
1773199342	864	196539	399536	0	1025940	30237	0	432	0	350503641	285936	4060489	21808	0	0	3	3
1773199344	866	196539	399536	0	1025940	30237	0	432	0	350560941	285985	4061405	21814	0	0	3	3
1773199346	868	196539	399536	0	1025940	30237	0	432	0	350629275	286045	4062897	21823	0	0	3	3
1773199348	870	196539	399536	0	1025940	30237	0	432	0	350630210	286052	4064113	21831	0	0	3	3
1773199350	872	196539	399536	0	1025940	30237	0	432	0	350630460	286054	4064827	21834	0	0	3	3
1773199352	874	196539	399536	0	1025940	30237	0	432	0	357309589	291509	4235986	22855	0	0	3	3
1773199354	876	196539	399536	0	1025940	30237	0	432	0	357309729	291511	4236176	22856	0	0	3	3
1773199356	878	196539	399536	0	1025940	30237	0	432	0	357309729	291511	4236176	22856	0	0	3	3
1773199358	880	196539	399536	0	1025940	30237	0	432	0	357310179	291516	4237622	22863	0	0	3	3
1773199360	882	196539	399536	0	1025940	30237	0	432	0	357310251	291517	4237713	22864	0	0	3	3
1773199362	884	196539	399536	0	1025940	30237	0	432	0	357310293	291518	4237775	22865	0	0	3	3
1773199364	886	196539	399536	0	1025940	30237	0	432	0	357310503	291520	4238197	22869	0	0	3	3
1773199366	888	196539	399536	0	1025940	30237	0	432	0	357310909	291522	4238385	22871	0	0	3	3
1773199368	890	196539	399536	0	1025940	30237	0	432	0	357311113	291524	4238681	22873	0	0	3	3
1773199370	892	196539	399536	0	1025940	30237	0	432	0	361073100	294560	4257784	23039	0	0	3	3
1773199372	894	196539	399536	0	1025940	30237	0	432	0	361073100	294560	4257784	23039	0	0	3	3
1773199374	896	196539	399536	0	1025940	30237	0	432	0	361073336	294562	4258956	23047	0	0	3	3
1773199376	898	196539	399536	0	1025940	30237	0	432	0	364782976	297555	4276616	23208	0	0	3	3
1773199378	900	196539	399536	0	1025940	30237	0	432	0	364782976	297555	4276806	23209	0	0	3	3
1773199380	902	196539	399536	0	1025940	30237	0	432	0	364783134	297557	4276995	23211	0	0	3	3
1773199382	904	196539	399536	0	1025940	30237	0	432	0	364783134	297557	4276995	23211	0	0	3	3
1773199384	906	196539	399536	0	1025940	30237	0	432	0	364783212	297558	4277101	23212	0	0	3	3
1773199386	908	196539	399536	0	1025940	30237	0	432	0	366030583	298620	4349145	23565	0	0	3	3
1773199388	910	196539	399536	0	1025940	30237	0	432	0	381525495	311147	4477100	24541	0	0	3	3
1773199390	912	196539	399536	0	1025940	30237	0	432	0	382958464	312307	4491951	24672	0	0	3	3
1773199392	914	196539	399536	0	1025940	30237	0	432	0	382958464	312307	4491951	24672	0	0	3	3
1773199394	916	196539	399536	0	1025940	30237	0	432	0	383015272	312355	4492641	24676	0	0	3	3
1773199396	918	196539	399536	0	1025940	30237	0	432	0	383071747	312404	4494336	24686	0	0	3	3
1773199398	920	196539	399536	0	1025940	30237	0	432	0	383071747	312404	4494336	24686	0	0	3	3
1773199400	922	196539	399536	0	1025940	30237	0	432	0	385413864	314299	4534754	25048	0	0	3	3
1773199402	924	196539	399536	0	1025940	30237	0	432	0	385413936	314300	4534845	25049	0	0	3	3
1773199404	926	196539	399536	0	1025940	30237	0	432	0	385436870	314329	4541653	25068	0	0	3	3
1773199406	928	196539	399536	0	1025940	30237	0	432	0	385437407	314334	4542164	25073	0	0	3	3
1773199408	930	196539	399536	0	1025940	30237	0	432	0	385494020	314384	4543179	25080	0	0	3	3
1773199410	932	196539	399536	0	1025940	30237	0	432	0	385494585	314390	4544192	25088	0	0	3	3
1773199412	934	196539	399536	0	1025940	30237	0	432	0	385551138	314440	4544986	25093	0	0	3	3
1773199414	936	196539	399536	0	1025940	30237	0	432	0	385608266	314490	4546032	25100	0	0	3	3
1773199416	938	196539	399536	0	1025940	30237	0	432	0	387571082	316076	4556938	25199	0	0	3	3
1773199418	940	196539	399536	0	1025940	30237	0	432	0	387627511	316126	4558221	25207	0	0	3	3
1773199420	942	196539	399536	0	1025940	30237	0	432	0	387684175	316175	4559005	25212	0	0	3	3
1773199422	944	196539	399536	0	1025940	30237	0	432	0	387685003	316181	4559533	25217	0	0	3	3
1773199424	946	196539	399536	0	1025940	30237	0	432	0	387741438	316229	4560223	25221	0	0	3	3
1773199426	948	196539	399536	0	1025940	30237	0	432	0	392566203	320129	4585862	25444	0	0	3	3
1773199428	950	196539	399536	0	1025940	30237	0	432	0	392566203	320129	4585862	25444	0	0	3	3
1773199430	952	196539	399536	0	1025940	30237	0	432	0	392623082	320178	4586549	25448	0	0	3	3
1773199432	954	196539	399536	0	1025940	30237	0	432	0	392679634	320227	4587509	25453	0	0	3	3
1773199434	956	196539	399536	0	1025940	30237	0	432	0	392679634	320227	4587509	25453	0	0	3	3
1773199436	958	196539	399536	0	1025940	30237	0	432	0	396888017	323626	4610933	25661	0	0	3	3
1773199438	960	196539	399536	0	1025940	30237	0	432	0	396948004	323680	4611519	25664	0	0	3	3
1773199440	962	196539	399536	0	1025940	30237	0	432	0	396948122	323681	4611709	25665	0	0	3	3
1773199442	964	196539	399536	0	1025940	30237	0	432	0	397004876	323732	4613305	25675	0	0	3	3
1773199444	966	196539	399536	0	1025940	30237	0	432	0	397061377	323781	4614102	25680	0	0	3	3
1773199446	968	196539	399536	0	1025940	30237	0	432	0	401826722	327633	4641247	25926	0	0	3	3
1773199448	970	196539	399536	0	1025940	30237	0	432	0	402017282	327792	4642675	25936	0	0	3	3
1773199450	972	196539	399536	0	1025940	30237	0	432	0	402074092	327840	4643790	25944	0	0	3	3
1773199452	974	196539	399536	0	1025940	30237	0	432	0	402074092	327840	4643824	25945	0	0	3	3
1773199454	976	196539	399536	0	1025940	30237	0	432	0	402130969	327889	4644519	25949	0	0	3	3
1773199456	978	196539	399536	0	1025940	30237	0	432	0	402187519	327938	4645485	25954	0	0	3	3
1773199458	980	196539	399536	0	1025940	30237	0	432	0	405953784	330978	4663873	26123	0	0	3	3
1773199460	982	196539	399536	0	1025940	30237	0	432	0	406014644	331040	4664898	26130	0	0	3	3
1773199462	984	196539	399536	0	1025940	30237	0	432	0	406071813	331092	4666377	26140	0	0	3	3
1773199464	986	196539	399536	0	1025940	30237	0	432	0	406071991	331094	4666595	26142	0	0	3	3
1773199466	988	196539	399536	0	1025940	30237	0	432	0	406128062	331143	4667696	26150	0	0	3	3
1773199468	990	196539	399536	0	1025940	30237	0	432	0	409026145	333499	4682682	26284	0	0	3	3
1773199470	992	196539	399536	0	1025940	30237	0	432	0	409026423	333502	4683206	26288	0	0	3	3
1773199472	994	196539	399536	0	1025940	30237	0	432	0	409083347	333551	4684201	26294	0	0	3	3
1773199474	996	196539	399536	0	1025940	30237	0	432	0	409139783	333601	4685386	26301	0	0	3	3
1773199476	998	196539	399536	0	1025940	30237	0	432	0	409139869	333602	4685484	26302	0	0	3	3
1773199478	1000	196539	399536	0	1025940	30237	0	432	0	411577927	335571	4696915	26404	0	0	3	3
1773199480	1002	196539	399536	0	1025940	30237	0	432	0	411634710	335618	4697499	26407	0	0	3	3
1773199482	1004	196539	399536	0	1025940	30237	0	432	0	411634978	335621	4697886	26410	0	0	3	3
1773199484	1006	196539	399536	0	1025940	30237	0	432	0	411691576	335668	4698657	26414	0	0	3	3
1773199486	1008	196539	399536	0	1025940	30237	0	432	0	411748807	335716	4699238	26417	0	0	3	3
1773199488	1010	196539	399536	0	1025940	30237	0	432	0	414036046	337566	4712482	26533	0	0	3	3
1773199490	1012	196539	399536	0	1025940	30237	0	432	0	414092832	337615	4713558	26539	0	0	3	3
1773199492	1014	196539	399536	0	1025940	30237	0	432	0	414149508	337666	4714316	26544	0	0	3	3
1773199494	1016	196539	399536	0	1025940	30237	0	432	0	414149508	337666	4714316	26544	0	0	3	3
1773199496	1018	196539	399536	0	1025940	30237	0	432	0	414206551	337714	4715112	26549	0	0	3	3
1773199498	1020	196539	399536	0	1025940	30237	0	432	0	418721585	341358	4737776	26745	0	0	3	3
1773199500	1022	196539	399536	0	1025940	30237	0	432	0	418721585	341358	4737886	26746	0	0	3	3
1773199502	1024	196539	399536	0	1025940	30237	0	432	0	418778656	341409	4738775	26752	0	0	3	3
1773199504	1026	196539	399536	0	1025940	30237	0	432	0	418835402	341461	4740732	26768	0	0	3	3
1773199506	1028	196539	399536	0	1025940	30237	0	432	0	418835520	341462	4740922	26769	0	0	3	3
1773199508	1030	196539	399536	0	1025940	30237	0	432	0	418900840	341535	4752000	26792	0	0	3	3
1773199510	1032	196539	399536	0	1025940	30237	0	432	0	423303674	345090	4774052	26988	0	0	3	3
1773199512	1034	196539	399536	0	1025940	30237	0	432	0	423303674	345090	4774052	26988	0	0	3	3
1773199514	1036	196539	399536	0	1025940	30237	0	432	0	423360690	345140	4774995	26994	0	0	3	3
1773199516	1038	196539	399536	0	1025940	30237	0	432	0	423417169	345188	4775769	26998	0	0	3	3
1773199518	1040	196539	399536	0	1025940	30237	0	432	0	423417582	345193	4776546	27004	0	0	3	3
1773199520	1042	196539	399536	0	1025940	30237	0	432	0	428558719	349347	4800143	27218	0	0	3	3
1773199522	1044	196539	399536	0	1025940	30237	0	432	0	428616773	349407	4802537	27234	0	0	3	3
1773199524	1046	196539	399536	0	1025940	30237	0	432	0	428622732	349428	4806626	27249	0	0	3	3
1773199526	1048	196539	399536	0	1025940	30237	0	432	0	428684245	349489	4811942	27270	0	0	3	3
1773199528	1050	196539	399536	0	1025940	30237	0	432	0	428741198	349540	4812842	27276	0	0	3	3
1773199530	1052	196539	399536	0	1025940	30237	0	432	0	431757960	351976	4829876	27431	0	0	3	3
1773199532	1054	196539	399536	0	1025940	30237	0	432	0	431814650	352027	4830573	27435	0	0	3	3
1773199534	1056	196539	399536	0	1025940	30237	0	432	0	431874442	352090	4836418	27460	0	0	3	3
1773199536	1058	196539	399536	0	1025940	30237	0	432	0	431874484	352091	4836480	27461	0	0	3	3
1773199538	1060	196539	399536	0	1025940	30237	0	432	0	431933479	352150	4841607	27482	0	0	3	3
1773199540	1062	196539	399536	0	1025940	30237	0	432	0	435728842	355210	4861764	27665	0	0	3	3
1773199542	1064	196539	399536	0	1025940	30237	0	432	0	435728914	355211	4861855	27666	0	0	3	3
1773199544	1066	196539	399536	0	1025940	30237	0	432	0	435788562	355269	4866461	27684	0	0	3	3
1773199546	1068	196539	399536	0	1025940	30237	0	432	0	435844523	355317	4867537	27690	0	0	3	3
1773199548	1070	196539	399536	0	1025940	30237	0	432	0	435844882	355320	4867830	27693	0	0	3	3
1773199550	1072	196539	399536	0	1025940	30237	0	432	0	436096460	355531	4870251	27709	0	0	3	3
1773199552	1074	196539	399536	0	1025940	30237	0	432	0	440159052	358809	4885578	27847	0	0	3	3
1773199554	1076	196539	399536	0	1025940	30237	0	432	0	440159052	358809	4885578	27847	0	0	3	3
1773199556	1078	196539	399536	0	1025940	30237	0	432	0	440216554	358863	4886672	27853	0	0	3	3
1773199558	1080	196539	399536	0	1025940	30237	0	432	0	440273761	358922	4889158	27874	0	0	3	3
1773199560	1082	196539	399536	0	1025940	30237	0	432	0	440274393	358928	4889790	27878	0	0	3	3
1773199562	1084	196539	399536	0	1025940	30237	0	432	0	446193346	363707	4920033	28147	0	0	3	3
1773199564	1086	196539	399536	0	1025940	30237	0	432	0	446250202	363755	4920838	28152	0	0	3	3
1773199566	1088	196539	399536	0	1025940	30237	0	432	0	446250202	363755	4920838	28152	0	0	3	3
1773199568	1090	196539	399536	0	1025940	30237	0	432	0	446307520	363805	4921628	28157	0	0	3	3
1773199570	1092	196539	399536	0	1025940	30237	0	432	0	446363599	363854	4923086	28166	0	0	3	3
1773199572	1094	196539	399536	0	1025940	30237	0	432	0	449586559	366454	4934057	28263	0	0	3	3
1773199574	1096	196539	399536	0	1025940	30237	0	432	0	449643923	366506	4935339	28271	0	0	3	3
1773199576	1098	196539	399536	0	1025940	30237	0	432	0	449700040	366554	4936125	28276	0	0	3	3
1773199578	1100	196539	399536	0	1025940	30237	0	432	0	449700158	366555	4936505	28278	0	0	3	3
1773199580	1102	196539	399536	0	1025940	30237	0	432	0	449762388	366618	4937718	28285	0	0	3	3
1773199582	1104	196539	399536	0	1025940	30237	0	432	0	453299298	369478	4955774	28445	0	0	3	3
